report_id,date,person_role,person_injury_lvl,person_veh_type,veh_type,veh_make,veh_model,police_beat,address_no_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,address
24200009,2024-01-01,BICYCLIST,VISABLE,,BICYCLE,,,813,3200, ,UNIVERSITY,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3200 UNIVERSITY AVENUE, San Diego, CA"
24200070,2024-01-04,BICYCLIST,VISABLE,,BICYCLE,ORAIMO,,825,4700, ,FAIRMOUNT,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,,"4700 FAIRMOUNT AVENUE, San Diego, CA"
24200072,2024-01-04,BICYCLIST,SEVERE,,BICYCLE,HUFF,,122,4000, ,RIVIERA,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4000 RIVIERA DRIVE, San Diego, CA"
24200081,2024-01-04,BICYCLIST,SEVERE,,BICYCLE,CO-OP,,124,2800, ,TORREY PINES,ROAD, , , ,20001(A),VC,HIT AND RUN RESULTING IN DEATH OR INJURY(IBR 90Z),1,0,FELONY,"2800 TORREY PINES ROAD, San Diego, CA"
24200093,2024-01-05,BICYCLIST,VISABLE,,BICYCLE,BONT,,611,2500, ,MIDWAY,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2500 MIDWAY DRIVE, San Diego, CA"
24200110,2024-01-06,BICYCLIST,PAIN,,BICYCLE,KHS,,623,1200, ,FASHION VALLEY,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"1200 FASHION VALLEY ROAD, San Diego, CA"
24200216,2024-01-11,BICYCLIST,VISABLE,,BICYCLE,HPC,,516,500, ,32ND,STREET, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"500 32ND STREET, San Diego, CA"
24200268,2024-01-14,BICYCLIST,VISABLE,,BICYCLE,CEVERELO,,122,4400, ,FANUEL,STREET, , , ,20001(B)(1),VC,HIT AND RUN RESULTING IN INJURY(IBR 13A),1,0,FELONY,"4400 FANUEL STREET, San Diego, CA"
24200379,2024-01-18,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,625,2700, ,PRESIDIO,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2700 PRESIDIO DRIVE, San Diego, CA"
24200357,2024-01-18,BICYCLIST,PAIN,,BICYCLE,,,611,, ,BARNETT,AVENUE, ,Pacific,HIGHWAY,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,,"BARNETT AVENUE, San Diego, CA"
24200381,2024-01-19,BICYCLIST,PAIN,,BICYCLE,MARINER,,124,7200, ,FAY,AVENUE, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION (I),1,0,,"7200 FAY AVENUE, San Diego, CA"
24200505,2024-01-26,BICYCLIST,VISABLE,,BICYCLE,GIANNINI,,524,,N,HARBOR,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"N HARBOR DRIVE, San Diego, CA"
24200518,2024-01-27,BICYCLIST,PAIN,,BICYCLE,KENTUCKY,,111,3500, ,ARMSTRONG,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3500 ARMSTRONG STREET, San Diego, CA"
24200576,2024-01-30,BICYCLIST,PAIN,,BICYCLE,BANDIT,,122,1700, ,GRAND,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1700 GRAND AVENUE, San Diego, CA"
24200661,2024-02-03,BICYCLIST,VISABLE,,BICYCLE,,,813,1700, ,CYPRESS,AVENUE, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION (I),1,0,,"1700 CYPRESS AVENUE, San Diego, CA"
24200748,2024-02-07,BICYCLIST,SEVERE,,BICYCLE,MOUNTAIN BIKE,,712,200, ,WILLOW,ROAD, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"200 WILLOW ROAD, San Diego, CA"
24200749,2024-02-07,BICYCLIST,VISABLE,,BICYCLE,"NEXTRAIL SALEM, OH",,122,2800, ,GARNET,AVENUE, , , ,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),1,0,MISDEMEANOR,"2800 GARNET AVENUE, San Diego, CA"
24200780,2024-02-09,BICYCLIST,VISABLE,,BICYCLE,,,814,3500, ,ADAMS,AVENUE, , , ,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,,"3500 ADAMS AVENUE, San Diego, CA"
24200788,2024-02-09,BICYCLIST,VISABLE,,BICYCLE,BLIX,,613,3700, ,VOLTAIRE,STREET, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"3700 VOLTAIRE STREET, San Diego, CA"
24200798,2024-02-10,BICYCLIST,PAIN,,BICYCLE,,,524,1200, ,04TH,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"1200 04TH AVENUE, San Diego, CA"
24200912,2024-02-15,BICYCLIST,VISABLE,,BICYCLE,,,124,400, ,PALOMAR,AVENUE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,MISDEMEANOR,"400 PALOMAR AVENUE, San Diego, CA"
24201170,2024-02-28,BICYCLIST,VISABLE,,BICYCLE,ECMI,,122,4500, ,JEWELL,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4500 JEWELL STREET, San Diego, CA"
24201189,2024-02-29,BICYCLIST,PAIN,,BICYCLE,S-WORKS,,937,15000, ,CARMEL VALLEY,ROAD, , , ,23123(A),VC,USE CELL PHONE WHILE DRIVING WITHOUT HANDSFREE DEVICE (I),1,0,,"15000 CARMEL VALLEY ROAD, San Diego, CA"
24201209,2024-03-01,BICYCLIST,VISABLE,,BICYCLE,,,623,, ,FRIARS, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,"FRIARS, San Diego, CA"
24201213,2024-03-01,BICYCLIST,PAIN,,BICYCLE,GIANNINI,,234,17000, ,POMERADO,ROAD, , , ,21657,VC,LANE USAGE:DISOBEY DESIGNATED TRAFFIC DIRECTION DEV (I),1,0,,"17000 POMERADO ROAD, San Diego, CA"
24201393,2024-03-06,BICYCLIST,VISABLE,,BICYCLE,,,521,, ,MARKET,STREET, ,PARK,BOULEVARD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"MARKET STREET, San Diego, CA"
24201361,2024-03-06,BICYCLIST,,,BICYCLE,,,614,2000, ,BACON,STREET, , , ,21954A,VC,RIGHT-OF-WAY:PED NOT IN CROSSWALK YIELD TO VEHS (I),1,0,,"2000 BACON STREET, San Diego, CA"
24201408,2024-03-09,BICYCLIST,PAIN,,BICYCLE,,,522,400, ,FRONT,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"400 FRONT STREET, San Diego, CA"
24201471,2024-03-12,BICYCLIST,PAIN,,BICYCLE,EMOVE,,514,400, ,19TH,STREET, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,,"400 19TH STREET, San Diego, CA"
24201552,2024-03-15,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,512,700,S,30TH,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"700 S 30TH STREET, San Diego, CA"
24201554,2024-03-15,BICYCLIST,PAIN,,BICYCLE,,,613,4200, ,WEST POINT LOMA,BOULEVARD, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),2,0,,"4200 WEST POINT LOMA BOULEVARD, San Diego, CA"
24201633,2024-03-19,BICYCLIST,VISABLE,,BICYCLE,SCOTT,,614,3100, ,SUNSET CLIFFS,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3100 SUNSET CLIFFS BOULEVARD, San Diego, CA"
24201675,2024-03-21,BICYCLIST,PAIN,,BICYCLE,B.M.X.,,813,2800, ,UNIVERSITY,AVENUE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"2800 UNIVERSITY AVENUE, San Diego, CA"
24201713,2024-03-23,BICYCLIST,VISABLE,,BICYCLE,CANNONDALE CORP,,615,1600, ,ROSECRANS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1600 ROSECRANS STREET, San Diego, CA"
24201726,2024-03-23,BICYCLIST,PAIN,,BICYCLE,LUCKY,,512,, ,28TH,STREET, ,IMPERIAL,AVENUE,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),1,0,MISDEMEANOR,"28TH STREET, San Diego, CA"
24201738,2024-03-24,BICYCLIST,PAIN,,BICYCLE,E-BIKE,,613,4000, ,TENNYSON,STREET, , , ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,,"4000 TENNYSON STREET, San Diego, CA"
24201749,2024-03-25,BICYCLIST,SEVERE,,BICYCLE,PAV 3,,122,4600, ,JEWELL,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4600 JEWELL STREET, San Diego, CA"
24201766,2024-03-26,BICYCLIST,PAIN,,BICYCLE,,,116,1400, ,MORENA,BOULEVARD, , , ,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,MISDEMEANOR,"1400 MORENA BOULEVARD, San Diego, CA"
24201783,2024-03-27,BICYCLIST,VISABLE,,BICYCLE,MARINER,,624,4100, ,PARK,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4100 PARK BOULEVARD, San Diego, CA"
24201785,2024-03-27,BICYCLIST,VISABLE,,BICYCLE,,,326,4500, ,55TH,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4500 55TH STREET, San Diego, CA"
24201790,2024-03-27,BICYCLIST,PAIN,,BICYCLE,SURRON,,124,7100, ,FAY,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"7100 FAY AVENUE, San Diego, CA"
24201848,2024-03-30,BICYCLIST,VISABLE,,BICYCLE,,,514,600, ,25TH,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"600 25TH STREET, San Diego, CA"
24201910,2024-04-03,BICYCLIST,VISABLE,,BICYCLE,SUPER73,,613,2100, ,CATALINA,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2100 CATALINA BOULEVARD, San Diego, CA"
24201913,2024-04-03,BICYCLIST,VISABLE,,BICYCLE,SPEC,,518,, ,34,STREET, ,Curbline, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"34 STREET, San Diego, CA"
24201919,2024-04-03,BICYCLIST,VISABLE,,BICYCLE,TOWNIE,,311,3000, ,MURRAY RIDGE,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3000 MURRAY RIDGE ROAD, San Diego, CA"
24202002,2024-04-08,BICYCLIST,VISABLE,,BICYCLE,,,122,1100, ,ARCHER,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1100 ARCHER STREET, San Diego, CA"
24202026,2024-04-09,BICYCLIST,VISABLE,,BICYCLE,SPEC,,325,7000, ,MURRAY PARK,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"7000 MURRAY PARK DRIVE, San Diego, CA"
24202034,2024-04-09,BICYCLIST,SEVERE,,BICYCLE,RIDE 1UP,,811,4600, ,IOWA,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4600 IOWA STREET, San Diego, CA"
24202076,2024-04-10,BICYCLIST,VISABLE,,BICYCLE,,,521,1100, ,MARKET,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,"1100 MARKET STREET, San Diego, CA"
24202075,2024-04-11,BICYCLIST,PAIN,,BICYCLE,,,613,1500, ,SANTA BARBARA,STREET, , , ,21650,VC,LANE USAGE:FAIL TO DRIVE ON RIGHT HALF OF ROAD (I),1,0,,"1500 SANTA BARBARA STREET, San Diego, CA"
24202092,2024-04-11,BICYCLIST,,,BICYCLE,ELECTRIC WHEEL CO.,,121,,S,MISSION BEACH PARKING LOT, , ,WCL South Mission Beach Parking Lot, ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"S MISSION BEACH PARKING LOT, San Diego, CA"
24202095,2024-04-11,BICYCLIST,VISABLE,,BICYCLE,DEL SOL ELETRIC,,123,1600, ,QUIVIRA,ROAD, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"1600 QUIVIRA ROAD, San Diego, CA"
24202113,2024-04-13,BICYCLIST,PAIN,,BICYCLE,SCHWARTZ,,627,500, ,ROBINSON,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"500 ROBINSON AVENUE, San Diego, CA"
24202162,2024-04-15,BICYCLIST,PAIN,,BICYCLE,SPEC,,932,, ,CARMEL MTN,ROAD, ,I5 sb off,RAMP,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"CARMEL MTN ROAD, San Diego, CA"
24202174,2024-04-15,BICYCLIST,PAIN,,BICYCLE,SCHWARTZ,,623,2100, ,HOTEL CIRCLE SOUTH, , , , ,21801B,VC,RIGHT-OF-WAY: TO TURNING VEHICLES THAT HAVE YIELDED (I),1,0,,"2100 HOTEL CIRCLE SOUTH, San Diego, CA"
24202198,2024-04-16,BICYCLIST,VISABLE,,BICYCLE,DIAMOND G EQUIPMENT,,615,2000, ,ROSECRANS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2000 ROSECRANS STREET, San Diego, CA"
24202257,2024-04-18,BICYCLIST,VISABLE,,BICYCLE,JETSON,,712,3900, ,VIA DEL BARDO, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3900 VIA DEL BARDO, San Diego, CA"
24202386,2024-04-25,BICYCLIST,PAIN,,BICYCLE,VELOTRIC,,523,400, ,K,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"400 K STREET, San Diego, CA"
24202425,2024-04-27,BICYCLIST,VISABLE,,BICYCLE,,,521,, ,15TH,STREET, ,IMPERIAL,AVENUE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"15TH STREET, San Diego, CA"
24202531,2024-05-03,BICYCLIST,VISABLE,,BICYCLE,HARO,,441,,S,43RD,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"S 43RD STREET, San Diego, CA"
24202539,2024-05-03,BICYCLIST,VISABLE,,BICYCLE,,,934,3400, ,DEL MAR HEIGHTS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3400 DEL MAR HEIGHTS ROAD, San Diego, CA"
24202543,2024-05-03,BICYCLIST,PAIN,,BICYCLE,AVENTON,,712,3800, ,BEYER,BOULEVARD, , , ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,,"3800 BEYER BOULEVARD, San Diego, CA"
24202592,2024-05-06,BICYCLIST,VISABLE,,BICYCLE,SUPER73,,241,9900, ,SCRIPPS LAKE,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"9900 SCRIPPS LAKE DRIVE, San Diego, CA"
24202596,2024-05-06,BICYCLIST,VISABLE,,BICYCLE,SKYLARK,,833,3700, ,CHAMOUNE,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3700 CHAMOUNE AVENUE, San Diego, CA"
24202697,2024-05-11,BICYCLIST,VISABLE,,BICYCLE,,,522,600, ,03RD,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"600 03RD AVENUE, San Diego, CA"
24202755,2024-05-15,BICYCLIST,PAIN,,BICYCLE,MAGNOLIA MOBILE,,827,3800, ,52ND,STREET, , , ,21954A,VC,RIGHT-OF-WAY:PED NOT IN CROSSWALK YIELD TO VEHS (I),1,0,FELONY,"3800 52ND STREET, San Diego, CA"
24202776,2024-05-16,BICYCLIST,VISABLE,,BICYCLE,RIDE1UP,,613,2200, ,CATALINA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2200 CATALINA BOULEVARD, San Diego, CA"
24202811,2024-05-17,BICYCLIST,PAIN,,BICYCLE,GIANNINI,,521,1500, ,C,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1500 C STREET, San Diego, CA"
24202814,2024-05-17,BICYCLIST,VISABLE,,BICYCLE,ARIEL,,122,4200, ,MISSION,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4200 MISSION BOULEVARD, San Diego, CA"
24202820,2024-05-17,BICYCLIST,VISABLE,,BICYCLE,FREESKY,,613,4200, ,VOLTAIRE,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"4200 VOLTAIRE STREET, San Diego, CA"
24203133,2024-05-24,BICYCLIST,VISABLE,,BICYCLE,,,241,9800, ,CARROLL CANYON,ROAD, , , ,21800B,VC,RIGHT-OF-WAY:INTERSECTION - LEFT DRIVER YIELD (I),1,0,,"9800 CARROLL CANYON ROAD, San Diego, CA"
24203160,2024-05-26,BICYCLIST,PAIN,,BICYCLE,RETROSPEC,,613,3900, ,NIMITZ,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,,"3900 NIMITZ BOULEVARD, San Diego, CA"
24203196,2024-05-28,BICYCLIST,PAIN,,BICYCLE,ELECTRA,,122,1500, ,GRAND,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,"1500 GRAND AVENUE, San Diego, CA"
24203315,2024-06-03,BICYCLIST,VISABLE,,BICYCLE,,,438,5800, ,ALTAMONT,DRIVE, , , ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,,"5800 ALTAMONT DRIVE, San Diego, CA"
24203328,2024-06-04,BICYCLIST,VISABLE,,BICYCLE,,,451,3500, ,54TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3500 54TH STREET, San Diego, CA"
24203433,2024-06-08,BICYCLIST,,,BICYCLE,ONYX FLYER,,124,700, ,PEARL,STREET, , , ,21802B,VC,RIGHT-OF-WAY: ENTERING OR CROSSING INTERSECTION (I),1,0,,"700 PEARL STREET, San Diego, CA"
24203484,2024-06-11,BICYCLIST,VISABLE,,BICYCLE,ELECTRIC WHEEL CO.,,525,900, ,BROADWAY,CIRCLE, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION (I),1,0,,"900 BROADWAY CIRCLE, San Diego, CA"
24203550,2024-06-15,BICYCLIST,PAIN,,BICYCLE,WTE HORIZON,,122,800, ,GARNET,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"800 GARNET AVENUE, San Diego, CA"
24203556,2024-06-15,BICYCLIST,VISABLE,,BICYCLE,PINA,,116,1700, ,MORENA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1700 MORENA BOULEVARD, San Diego, CA"
24203580,2024-06-16,BICYCLIST,PAIN,,BICYCLE,HUFF,,613,3600, ,MIDWAY,DRIVE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,MISDEMEANOR,"3600 MIDWAY DRIVE, San Diego, CA"
24203597,2024-06-16,BICYCLIST,PAIN,,BICYCLE,SONDORS,,242,10200, ,MARAUDER,WAY, , , ,12500(A),VC,DRVG WITHOUT VALID DRVR'S LIC (I),1,0,,"10200 MARAUDER WAY, San Diego, CA"
24203668,2024-06-19,BICYCLIST,VISABLE,,BICYCLE,HAY,,612,3100, ,ROSECRANS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3100 ROSECRANS STREET, San Diego, CA"
24203683,2024-06-20,BICYCLIST,VISABLE,,BICYCLE,MASI,,123,1000, ,FIESTA ISLAND,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1000 FIESTA ISLAND ROAD, San Diego, CA"
24203726,2024-06-22,BICYCLIST,VISABLE,,BICYCLE,,,825,4900, ,FAIRMOUNT,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4900 FAIRMOUNT AVENUE, San Diego, CA"
24203764,2024-06-24,BICYCLIST,PAIN,,BICYCLE,RAD POWER BIKES,,242,11100, ,ZAPATA,AVENUE, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"11100 ZAPATA AVENUE, San Diego, CA"
24203779,2024-06-25,BICYCLIST,PAIN,,BICYCLE,RAZO,,811,4700,W,MTIAN VIEW,DRIVE, , , ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,,"4700 W MTIAN VIEW DRIVE, San Diego, CA"
24203815,2024-06-27,BICYCLIST,VISABLE,,BICYCLE,BREEZE MOTOR HOME,,625,, ,HORTENSIA,STREET, ,SAN DIEGO,AVENUE,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"HORTENSIA STREET, San Diego, CA"
24203844,2024-06-28,BICYCLIST,VISABLE,,BICYCLE,TAMOBYKE,,111,5900, ,CHANDLER,DRIVE, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION (I),2,0,FELONY,"5900 CHANDLER DRIVE, San Diego, CA"
24203885,2024-06-30,BICYCLIST,VISABLE,,BICYCLE,,,811,3300, ,MONROE,AVENUE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"3300 MONROE AVENUE, San Diego, CA"
24203972,2024-07-04,BICYCLIST,VISABLE,,BICYCLE,COASTER,,511,900,S,16TH,STREET, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"900 S 16TH STREET, San Diego, CA"
24204124,2024-07-04,BICYCLIST,,,BICYCLE,,,121,3900, ,BAYSIDE,WALK, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3900 BAYSIDE WALK, San Diego, CA"
24204010,2024-07-06,BICYCLIST,VISABLE,,BICYCLE,DASH,,613,4000, ,WEST POINT LOMA,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"4000 WEST POINT LOMA BOULEVARD, San Diego, CA"
24204036,2024-07-07,BICYCLIST,VISABLE,,BICYCLE,FIXIE,,834,3400, ,CENTRAL,AVENUE, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION (I),1,0,,"3400 CENTRAL AVENUE, San Diego, CA"
24204074,2024-07-09,BICYCLIST,VISABLE,,BICYCLE,RAD POWER BIKES,,614,4800, ,NEWPORT,AVENUE, , , ,21755,VC,PASSING: UNSAFE PASSING ON RIGHT OR ON SHOULDER (I),1,0,,"4800 NEWPORT AVENUE, San Diego, CA"
24204178,2024-07-14,BICYCLIST,SEVERE,,BICYCLE,POLYGON,,233,13100, ,RANCHO PENASQUITOS,BOULEVARD, , , ,21760(C),VC,PASS BIKE LESS THAN 3 FEET (I),1,0,FELONY,"13100 RANCHO PENASQUITOS BOULEVARD, San Diego, CA"
24204226,2024-07-16,BICYCLIST,PAIN,,BICYCLE,GIANNINI,,814,900,E,HARBOR,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,MISDEMEANOR,"900 E HARBOR DRIVE, San Diego, CA"
24204254,2024-07-17,BICYCLIST,VISABLE,,BICYCLE,DIAMOND G EQUIPMENT,,113,3700, ,JOPLIN,AVENUE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"3700 JOPLIN AVENUE, San Diego, CA"
24204328,2024-07-20,BICYCLIST,PAIN,,BICYCLE,HUFF,,614,4600, ,WEST POINT LOMA,BOULEVARD, , , ,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,,"4600 WEST POINT LOMA BOULEVARD, San Diego, CA"
24204348,2024-07-21,BICYCLIST,VISABLE,,BICYCLE,GIANT,,122,2700, ,NORTH MISSION BAY,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,MISDEMEANOR,"2700 NORTH MISSION BAY DRIVE, San Diego, CA"
24204476,2024-07-27,BICYCLIST,VISABLE,,BICYCLE,,,122,1200, ,GARNET,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"1200 GARNET AVENUE, San Diego, CA"
24204535,2024-07-31,BICYCLIST,VISABLE,,BICYCLE,ELECTRIC SCOOTER,,712,400,W,SAN YSIDRO,BOULEVARD, , , ,21954A,VC,RIGHT-OF-WAY:PED NOT IN CROSSWALK YIELD TO VEHS (I),1,0,,"400 W SAN YSIDRO BOULEVARD, San Diego, CA"
24204764,2024-08-10,BICYCLIST,PAIN,,BICYCLE,SPEC,,825,4000, ,EL CAJON,BOULEVARD, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,MISDEMEANOR,"4000 EL CAJON BOULEVARD, San Diego, CA"
24204765,2024-08-10,BICYCLIST,VISABLE,,BICYCLE,CANNDELL,,521,900, ,16TH,STREET, , , ,21952,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN ON SIDEWALK (I),1,0,,"900 16TH STREET, San Diego, CA"
24204809,2024-08-12,BICYCLIST,VISABLE,,BICYCLE,AMARDEEP,,124,2400, ,CALLE DEL ORO, , , , ,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,,"2400 CALLE DEL ORO, San Diego, CA"
